2.0190e-15 2.0098e+04 2.0190e-15
2.0631e-15 2.0987e+04 2.0632e-15
2.1083e-15 2.1915e+04 2.1083e-15
2.1544e-15 2.2885e+04 2.1545e-15
2.2015e-15 2.3897e+04 2.2016e-15
2.2497e-15 2.4953e+04 2.2497e-15
2.2989e-15 2.6057e+04 2.2990e-15
2.3492e-15 2.7209e+04 2.3493e-15
2.4006e-15 2.8412e+04 2.4006e-15
2.4531e-15 2.9669e+04 2.4532e-15
2.5067e-15 3.0981e+04 2.5068e-15
2.5616e-15 3.2351e+04 2.5617e-15
2.6176e-15 3.3781e+04 2.6177e-15
2.6749e-15 3.5275e+04 2.6750e-15
2.7334e-15 3.6835e+04 2.7335e-15
2.7932e-15 3.8464e+04 2.7933e-15
2.8543e-15 4.0165e+04 2.8544e-15
2.9167e-15 4.1941e+04 2.9168e-15
2.9805e-15 4.3795e+04 2.9806e-15
3.0457e-15 4.5732e+04 3.0458e-15
3.1123e-15 4.7754e+04 3.1125e-15
3.1804e-15 4.9866e+04 3.1805e-15
3.2500e-15 5.2071e+04 3.2501e-15
3.3211e-15 5.4374e+04 3.3212e-15
3.3937e-15 5.6778e+04 3.3939e-15
3.4680e-15 5.9288e+04 3.4681e-15
3.5438e-15 6.1910e+04 3.5440e-15
3.6214e-15 6.4648e+04 3.6215e-15
3.7006e-15 6.7506e+04 3.7007e-15
3.7815e-15 7.0491e+04 3.7817e-15
3.8643e-15 7.3608e+04 3.8644e-15
3.9488e-15 7.6863e+04 3.9489e-15
4.0352e-15 8.0261e+04 4.0353e-15
4.1234e-15 8.3810e+04 4.1236e-15
4.2136e-15 8.7516e+04 4.2138e-15
4.3058e-15 9.1385e+04 4.3060e-15
4.4000e-15 9.5426e+04 4.4002e-15
4.4963e-15 9.9645e+04 4.4964e-15
4.5946e-15 1.0405e+05 4.5948e-15
4.6951e-15 1.0865e+05 4.6953e-15
4.7978e-15 1.1346e+05 4.7980e-15
4.9028e-15 1.1847e+05 4.9030e-15
5.0100e-15 1.2371e+05 5.0102e-15
5.1196e-15 1.2918e+05 5.1198e-15
5.2316e-15 1.3489e+05 5.2318e-15
5.3461e-15 1.4085e+05 5.3463e-15
5.4630e-15 1.4708e+05 5.4632e-15
5.5825e-15 1.5358e+05 5.5827e-15
5.7046e-15 1.6037e+05 5.7049e-15
5.8294e-15 1.6747e+05 5.8297e-15
5.9570e-15 1.7487e+05 5.9572e-15
6.0873e-15 1.8260e+05 6.0875e-15
6.2204e-15 1.9067e+05 6.2207e-15
6.3565e-15 1.9910e+05 6.3568e-15
6.4956e-15 2.0790e+05 6.4958e-15
6.6376e-15 2.1709e+05 6.6379e-15
6.7828e-15 2.2669e+05 6.7831e-15
6.9312e-15 2.3671e+05 6.9315e-15
7.0829e-15 2.4718e+05 7.0831e-15
7.2378e-15 2.5810e+05 7.2381e-15
7.3961e-15 2.6951e+05 7.3964e-15
7.5579e-15 2.8143e+05 7.5582e-15
7.7232e-15 2.9387e+05 7.7235e-15
7.8922e-15 3.0686e+05 7.8925e-15
8.0648e-15 3.2042e+05 8.0652e-15
8.2413e-15 3.3459e+05 8.2416e-15
8.4215e-15 3.4938e+05 8.4219e-15
8.6058e-15 3.6482e+05 8.6061e-15
8.7940e-15 3.8094e+05 8.7944e-15
8.9864e-15 3.9778e+05 8.9867e-15
9.1830e-15 4.1536e+05 9.1833e-15
9.3839e-15 4.3372e+05 9.3842e-15
9.5891e-15 4.5289e+05 9.5895e-15
9.7989e-15 4.7291e+05 9.7993e-15
1.0013e-14 4.9381e+05 1.0014e-14
1.0232e-14 5.1564e+05 1.0233e-14
1.0456e-14 5.3843e+05 1.0457e-14
